ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,Timestamp,Price_Model1,DemandScore,Price_Model2,Price_Model3
146,BHMBCCMKT01,577,26.14453614,91.73617216,64,bike,2.0,1,0,12-10-2016,09:03:00,2016-10-12 09:03:00,10.554592720970538,0.3354592720970537,10.766164710491356,12.13
147,BHMBCCMKT01,577,26.14453614,91.73617216,73,car,2.0,1,0,12-10-2016,09:26:00,2016-10-12 09:26:00,10.632582322357019,0.4632582322357019,11.164311192180099,12.58
148,BHMBCCMKT01,577,26.14453614,91.73617216,99,car,2.0,3,0,12-10-2016,10:01:00,2016-10-12 10:01:00,10.8578856152513,0.88578856152513,12.48066747419414,14.59
149,BHMBCCMKT01,577,26.14453614,91.73617216,112,bike,2.0,3,0,12-10-2016,10:31:00,2016-10-12 10:31:00,10.970537261698441,0.777053726169844,12.141913605721781,14.24
150,BHMBCCMKT01,577,26.14453614,91.73617216,127,bike,2.0,4,0,12-10-2016,11:04:00,2016-10-12 11:04:00,11.10051993067591,0.9900519930675911,12.805491075203019,15.45
151,BHMBCCMKT01,577,26.14453614,91.73617216,128,car,2.0,4,0,12-10-2016,11:31:00,2016-10-12 11:31:00,11.109185441941074,1.1109185441941074,13.182040242994894,16.03
152,BHMBCCMKT01,577,26.14453614,91.73617216,143,car,2.0,6,0,12-10-2016,12:04:00,2016-10-12 12:04:00,11.239168110918545,1.5239168110918548,14.468700218400745,18.09
153,BHMBCCMKT01,577,26.14453614,91.73617216,158,car,2.0,5,0,12-10-2016,12:31:00,2016-10-12 12:31:00,11.369150779896014,1.3369150779896013,13.886112676032758,17.19
154,BHMBCCMKT01,577,26.14453614,91.73617216,157,bike,2.0,6,0,12-10-2016,13:04:00,2016-10-12 13:04:00,11.36048526863085,1.4160485268630851,14.132646014165495,17.54
155,BHMBCCMKT01,577,26.14453614,91.73617216,164,car,2.0,6,0,12-10-2016,13:34:00,2016-10-12 13:34:00,11.421143847487002,1.5421143847487002,14.52539316738002,18.03
156,BHMBCCMKT01,577,26.14453614,91.73617216,167,bike,2.0,5,0,12-10-2016,14:03:00,2016-10-12 14:03:00,11.447140381282496,1.2247140381282495,13.536560150611965,16.49
157,BHMBCCMKT01,577,26.14453614,91.73617216,159,bike,2.0,4,0,12-10-2016,14:34:00,2016-10-12 14:34:00,11.377816291161178,1.017781629116118,12.891880330790487,15.39
158,BHMBCCMKT01,577,26.14453614,91.73617216,140,car,2.0,2,0,12-10-2016,15:01:00,2016-10-12 15:01:00,11.21317157712305,0.721317157712305,11.968271201990971,13.83
159,BHMBCCMKT01,577,26.14453614,91.73617216,128,truck,2.0,2,0,12-10-2016,15:30:00,2016-10-12 15:30:00,11.109185441941074,0.8309185441941074,12.309724734700438,14.3
160,BHMBCCMKT01,577,26.14453614,91.73617216,121,car,2.0,2,0,12-10-2016,15:57:00,2016-10-12 15:57:00,11.048526863084922,0.7048526863084923,11.916977581485913,13.73
161,BHMBCCMKT01,577,26.14453614,91.73617216,111,cycle,2.0,2,0,12-10-2016,16:31:00,2016-10-12 16:31:00,10.961871750433275,0.6961871750433275,11.889980939114828,13.64
162,BHMBCCMKT01,577,26.14453614,91.73617216,58,car,2.0,2,0,13-10-2016,07:57:00,2016-10-13 07:57:00,10.50259965337955,0.650259965337955,11.746898734548084,13.18
163,BHMBCCMKT01,577,26.14453614,91.73617216,65,car,2.0,1,0,13-10-2016,08:31:00,2016-10-13 08:31:00,10.563258232235702,0.45632582322357024,11.142713878283232,12.4
164,BHMBCCMKT01,577,26.14453614,91.73617216,76,car,2.0,2,0,13-10-2016,09:04:00,2016-10-13 09:04:00,10.658578856152513,0.6658578856152513,11.795492690816035,13.52
165,BHMBCCMKT01,577,26.14453614,91.73617216,97,cycle,2.0,2,0,13-10-2016,09:31:00,2016-10-13 09:31:00,10.84055459272097,0.6840554592720971,11.852185639795312,13.56
166,BHMBCCMKT01,577,26.14453614,91.73617216,127,bike,2.0,2,0,13-10-2016,09:57:00,2016-10-13 09:57:00,11.10051993067591,0.5900519930675909,11.559326063353794,13.24
167,BHMBCCMKT01,577,26.14453614,91.73617216,166,car,2.0,4,0,13-10-2016,10:31:00,2016-10-13 10:31:00,11.43847487001733,1.1438474870017332,13.284627484005012,15.87
168,BHMBCCMKT01,577,26.14453614,91.73617216,200,truck,2.0,4,0,13-10-2016,11:04:00,2016-10-13 11:04:00,11.733102253032929,1.2933102253032929,13.750265571621465,16.7
169,BHMBCCMKT01,577,26.14453614,91.73617216,220,car,2.0,4,0,13-10-2016,11:31:00,2016-10-13 11:31:00,11.906412478336222,1.1906412478336224,13.430409352808866,16.23
170,BHMBCCMKT01,577,26.14453614,91.73617216,230,car,2.0,4,0,13-10-2016,11:57:00,2016-10-13 11:57:00,11.993067590987868,1.199306759098787,13.457405995179949,16.47
171,BHMBCCMKT01,577,26.14453614,91.73617216,231,cycle,2.0,7,0,13-10-2016,12:31:00,2016-10-13 12:31:00,12.001733102253032,1.8001733102253037,15.329353177190894,19.36
172,BHMBCCMKT01,577,26.14453614,91.73617216,214,car,2.0,6,0,13-10-2016,13:04:00,2016-10-13 13:04:00,11.854419410745233,1.5854419410745235,14.660376379235439,18.22
173,BHMBCCMKT01,577,26.14453614,91.73617216,203,cycle,2.0,6,0,13-10-2016,13:31:00,2016-10-13 13:31:00,11.759098786828423,1.5759098786828427,14.630680072627246,18.18
174,BHMBCCMKT01,577,26.14453614,91.73617216,205,car,2.0,5,0,13-10-2016,13:57:00,2016-10-13 13:57:00,11.776429809358753,1.3776429809358754,14.012996895176851,17.18
175,BHMBCCMKT01,577,26.14453614,91.73617216,181,truck,2.0,4,0,13-10-2016,14:31:00,2016-10-13 14:31:00,11.568457538994801,1.2768457538994802,13.698971951116405,16.38
176,BHMBCCMKT01,577,26.14453614,91.73617216,162,car,2.0,2,0,13-10-2016,15:04:00,2016-10-13 15:04:00,11.403812824956672,0.7403812824956673,12.027663815207355,13.88
177,BHMBCCMKT01,577,26.14453614,91.73617216,144,cycle,2.0,2,0,13-10-2016,15:31:00,2016-10-13 15:31:00,11.247833622183709,0.7247833622183708,11.979069858939404,13.89
178,BHMBCCMKT01,577,26.14453614,91.73617216,132,car,2.0,2,0,13-10-2016,16:04:00,2016-10-13 16:04:00,11.143847487001732,0.7143847487001733,11.946673888094104,13.85
179,BHMBCCMKT01,577,26.14453614,91.73617216,130,car,2.0,2,0,13-10-2016,16:31:00,2016-10-13 16:31:00,11.126516464471404,0.7126516464471404,11.941274559619888,13.78
180,BHMBCCMKT01,577,26.14453614,91.73617216,53,car,2.0,1,0,14-10-2016,08:01:00,2016-10-14 08:01:00,10.459272097053725,0.44592720970537264,11.110317907437931,12.38
181,BHMBCCMKT01,577,26.14453614,91.73617216,57,car,2.0,1,0,14-10-2016,08:27:00,2016-10-14 08:27:00,10.493934142114385,0.4493934142114385,11.121116564386364,12.38
182,BHMBCCMKT01,577,26.14453614,91.73617216,67,car,2.0,2,0,14-10-2016,09:01:00,2016-10-14 09:01:00,10.580589254766032,0.6580589254766032,11.77119571268206,13.42
183,BHMBCCMKT01,577,26.14453614,91.73617216,100,car,2.0,2,0,14-10-2016,09:27:00,2016-10-14 09:27:00,10.866551126516464,0.6866551126516465,11.860284632506637,13.61
184,BHMBCCMKT01,577,26.14453614,91.73617216,134,car,2.0,2,0,14-10-2016,10:01:00,2016-10-14 10:01:00,11.161178509532062,0.7161178509532062,11.952073216568321,13.85
185,BHMBCCMKT01,577,26.14453614,91.73617216,157,car,2.0,3,0,14-10-2016,10:27:00,2016-10-14 10:27:00,11.36048526863085,0.936048526863085,12.637247999946425,14.87
186,BHMBCCMKT01,577,26.14453614,91.73617216,205,car,2.0,5,0,14-10-2016,11:01:00,2016-10-14 11:01:00,11.776429809358753,1.3776429809358754,14.012996895176851,16.96
187,BHMBCCMKT01,577,26.14453614,91.73617216,220,car,2.0,5,0,14-10-2016,11:27:00,2016-10-14 11:27:00,11.906412478336222,1.390641247833622,14.053491858733477,17.19
188,BHMBCCMKT01,577,26.14453614,91.73617216,224,car,2.0,7,0,14-10-2016,12:01:00,2016-10-14 12:01:00,11.94107452339688,1.7941074523396883,15.310455527531134,19.21
189,BHMBCCMKT01,577,26.14453614,91.73617216,213,bike,2.0,5,0,14-10-2016,12:27:00,2016-10-14 12:27:00,11.84575389948007,1.264575389948007,13.660744705518951,16.87
190,BHMBCCMKT01,577,26.14453614,91.73617216,205,truck,2.0,6,0,14-10-2016,13:01:00,2016-10-14 13:01:00,11.776429809358753,1.6976429809358755,15.009928904656231,18.74
191,BHMBCCMKT01,577,26.14453614,91.73617216,201,car,2.0,7,0,14-10-2016,13:27:00,2016-10-14 13:27:00,11.741767764298093,1.7741767764298095,15.248363250077642,19.01
192,BHMBCCMKT01,577,26.14453614,91.73617216,182,bike,2.0,4,0,14-10-2016,14:01:00,2016-10-14 14:01:00,11.577123050259965,1.0377123050259967,12.95397260824398,15.38
193,BHMBCCMKT01,577,26.14453614,91.73617216,174,bike,2.0,3,0,14-10-2016,14:34:00,2016-10-14 14:34:00,11.507798960138649,0.830779896013865,12.3092927884225,14.63
194,BHMBCCMKT01,577,26.14453614,91.73617216,171,car,2.0,2,0,14-10-2016,15:01:00,2016-10-14 15:01:00,11.481802426343155,0.7481802426343154,12.05196079334133,13.84
195,BHMBCCMKT01,577,26.14453614,91.73617216,161,bike,2.0,2,0,14-10-2016,15:27:00,2016-10-14 15:27:00,11.395147313691508,0.6195147313691508,11.65111464741548,13.37
196,BHMBCCMKT01,577,26.14453614,91.73617216,138,car,2.0,1,0,14-10-2016,16:01:00,2016-10-14 16:01:00,11.19584055459272,0.5195840554592721,11.339789367592143,12.86
197,BHMBCCMKT01,577,26.14453614,91.73617216,134,car,2.0,2,0,14-10-2016,16:34:00,2016-10-14 16:34:00,11.161178509532062,0.7161178509532062,11.952073216568321,13.7
198,BHMBCCMKT01,577,26.14453614,91.73617216,53,bike,2.0,1,0,15-10-2016,08:01:00,2016-10-15 08:01:00,10.459272097053725,0.3259272097053726,10.736468403883164,11.76
199,BHMBCCMKT01,577,26.14453614,91.73617216,63,car,2.0,1,0,15-10-2016,08:34:00,2016-10-15 08:34:00,10.545927209705372,0.45459272097053727,11.137314549809014,12.3
200,BHMBCCMKT01,577,26.14453614,91.73617216,77,car,2.0,2,0,15-10-2016,09:01:00,2016-10-15 09:01:00,10.667244367417677,0.6667244367417677,11.798192355053143,13.4
201,BHMBCCMKT01,577,26.14453614,91.73617216,101,car,2.0,2,0,15-10-2016,09:27:00,2016-10-15 09:27:00,10.875216637781628,0.6875216637781629,11.862984296743745,13.41
202,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,2.0,3,0,15-10-2016,10:01:00,2016-10-15 10:01:00,11.334488734835356,0.9334488734835357,12.6291490072351,14.65
203,BHMBCCMKT01,577,26.14453614,91.73617216,171,car,2.0,3,0,15-10-2016,10:27:00,2016-10-15 10:27:00,11.481802426343155,0.9481802426343154,12.675043299265942,14.67
204,BHMBCCMKT01,577,26.14453614,91.73617216,211,car,2.0,4,0,15-10-2016,11:01:00,2016-10-15 11:01:00,11.828422876949741,1.182842287694974,13.40611237467489,16.09
205,BHMBCCMKT01,577,26.14453614,91.73617216,239,car,2.0,4,0,15-10-2016,11:27:00,2016-10-15 11:27:00,12.07105719237435,1.2071057192374353,13.481702973313924,16.21
206,BHMBCCMKT01,577,26.14453614,91.73617216,276,car,2.0,8,0,15-10-2016,12:01:00,2016-10-15 12:01:00,12.391681109185441,2.039168110918544,16.07392057378538,19.98
207,BHMBCCMKT01,577,26.14453614,91.73617216,297,car,2.0,8,0,15-10-2016,12:27:00,2016-10-15 12:27:00,12.573656845753899,2.05736568457539,16.13061352276466,20.17
208,BHMBCCMKT01,577,26.14453614,91.73617216,332,car,2.0,7,0,15-10-2016,13:01:00,2016-10-15 13:01:00,12.876949740034663,1.8876949740034665,15.60201926513884,19.34
209,BHMBCCMKT01,577,26.14453614,91.73617216,352,car,2.0,8,0,15-10-2016,13:34:00,2016-10-15 13:34:00,13.050259965337954,2.105025996533796,16.27909505580562,20.17
210,BHMBCCMKT01,577,26.14453614,91.73617216,391,car,2.0,6,0,15-10-2016,14:01:00,2016-10-15 14:01:00,13.388214904679376,1.738821490467938,15.13821694920362,18.39
211,BHMBCCMKT01,577,26.14453614,91.73617216,409,car,2.0,4,0,15-10-2016,14:27:00,2016-10-15 14:27:00,13.54419410745234,1.3544194107452343,13.940645893622348,16.8
212,BHMBCCMKT01,577,26.14453614,91.73617216,442,car,2.0,3,0,15-10-2016,15:01:00,2016-10-15 15:01:00,13.830155979202772,1.1830155979202774,13.406652307522311,15.84
213,BHMBCCMKT01,577,26.14453614,91.73617216,428,bike,2.0,3,0,15-10-2016,15:27:00,2016-10-15 15:27:00,13.708838821490467,1.050883882149047,12.995007504648026,15.33
214,BHMBCCMKT01,577,26.14453614,91.73617216,412,car,2.0,2,0,15-10-2016,16:01:00,2016-10-15 16:01:00,13.570190641247834,0.9570190641247834,12.702579874484448,14.86
215,BHMBCCMKT01,577,26.14453614,91.73617216,393,bike,2.0,2,0,15-10-2016,16:27:00,2016-10-15 16:27:00,13.405545927209705,0.8205545927209705,12.277436750424622,14.16
216,BHMBCCMKT01,577,26.14453614,91.73617216,48,car,2.0,2,1,16-10-2016,08:04:00,2016-10-16 08:04:00,10.415944540727903,0.9415944540727903,12.65452585106392,14.75
217,BHMBCCMKT01,577,26.14453614,91.73617216,48,bike,2.0,2,1,16-10-2016,08:27:00,2016-10-16 08:27:00,10.415944540727903,0.8215944540727902,12.280676347509152,14.3
218,BHMBCCMKT01,577,26.14453614,91.73617216,55,car,2.0,2,1,16-10-2016,09:01:00,2016-10-16 09:01:00,10.476603119584055,0.9476603119584056,12.673423500723677,14.92
219,BHMBCCMKT01,577,26.14453614,91.73617216,57,car,2.0,2,1,16-10-2016,09:27:00,2016-10-16 09:27:00,10.493934142114385,0.9493934142114385,12.678822829197895,14.91
220,BHMBCCMKT01,577,26.14453614,91.73617216,57,car,2.0,4,1,16-10-2016,10:04:00,2016-10-16 10:04:00,10.493934142114385,1.3493934142114385,13.924987841047118,16.89
221,BHMBCCMKT01,577,26.14453614,91.73617216,56,bike,2.0,3,1,16-10-2016,10:34:00,2016-10-16 10:34:00,10.48526863084922,1.028526863084922,12.92535616733063,15.71
222,BHMBCCMKT01,577,26.14453614,91.73617216,56,bike,2.0,5,1,16-10-2016,11:01:00,2016-10-16 11:01:00,10.48526863084922,1.4285268630849222,14.171521179179855,17.56
223,BHMBCCMKT01,577,26.14453614,91.73617216,56,truck,2.0,4,1,16-10-2016,11:27:00,2016-10-16 11:27:00,10.48526863084922,1.4685268630849222,14.296137680364778,17.86
224,BHMBCCMKT01,577,26.14453614,91.73617216,65,car,2.0,8,1,16-10-2016,12:01:00,2016-10-16 12:01:00,10.563258232235702,2.1563258232235705,16.438915178642436,21.06
225,BHMBCCMKT01,577,26.14453614,91.73617216,105,bike,2.0,9,1,16-10-2016,12:27:00,2016-10-16 12:27:00,10.909878682842288,2.270987868284229,16.796134750496613,21.69
226,BHMBCCMKT01,577,26.14453614,91.73617216,131,car,2.0,8,1,16-10-2016,13:01:00,2016-10-16 13:01:00,11.135181975736568,2.213518197573657,16.617093018291587,21.32
227,BHMBCCMKT01,577,26.14453614,91.73617216,146,car,2.0,6,1,16-10-2016,13:27:00,2016-10-16 13:27:00,11.265164644714037,1.8265164644714043,15.411422969998988,19.63
228,BHMBCCMKT01,577,26.14453614,91.73617216,170,bike,2.0,7,1,16-10-2016,14:01:00,2016-10-16 14:01:00,11.47313691507799,1.9273136915077993,15.725447914059433,19.57
229,BHMBCCMKT01,577,26.14453614,91.73617216,180,car,2.0,5,1,16-10-2016,14:27:00,2016-10-16 14:27:00,11.559792027729635,1.6559792027729636,14.880129048136059,18.28
230,BHMBCCMKT01,577,26.14453614,91.73617216,192,car,2.0,3,1,16-10-2016,15:01:00,2016-10-16 15:01:00,11.663778162911612,1.2663778162911612,13.666360007132136,16.44
231,BHMBCCMKT01,577,26.14453614,91.73617216,185,bike,2.0,3,1,16-10-2016,15:31:00,2016-10-16 15:31:00,11.60311958405546,1.1403119584055461,13.27361285391761,15.98
232,BHMBCCMKT01,577,26.14453614,91.73617216,173,cycle,2.0,3,1,16-10-2016,15:57:00,2016-10-16 15:57:00,11.499133448873483,1.2499133448873487,13.615066386627078,16.29
233,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,2.0,3,1,16-10-2016,16:31:00,2016-10-16 16:31:00,11.334488734835356,1.2334488734835358,13.56377276612202,16.22
234,BHMBCCMKT01,577,26.14453614,91.73617216,50,bike,2.0,2,0,17-10-2016,08:01:00,2016-10-17 08:01:00,10.433275563258233,0.5233275563258233,11.351451917096451,12.68
235,BHMBCCMKT01,577,26.14453614,91.73617216,54,bike,2.0,1,0,17-10-2016,08:27:00,2016-10-17 08:27:00,10.467937608318891,0.32679376083188905,10.739168068120271,11.95
236,BHMBCCMKT01,577,26.14453614,91.73617216,66,car,2.0,1,0,17-10-2016,09:01:00,2016-10-17 09:01:00,10.571923743500866,0.4571923743500867,11.14541354252034,12.58
237,BHMBCCMKT01,577,26.14453614,91.73617216,76,truck,2.0,2,0,17-10-2016,09:27:00,2016-10-17 09:27:00,10.658578856152513,0.7858578856152514,12.169342194370802,13.98
238,BHMBCCMKT01,577,26.14453614,91.73617216,112,car,2.0,3,0,17-10-2016,10:04:00,2016-10-17 10:04:00,10.970537261698441,0.8970537261698441,12.515763109276548,14.63
239,BHMBCCMKT01,577,26.14453614,91.73617216,119,bike,2.0,5,0,17-10-2016,10:31:00,2016-10-17 10:31:00,11.031195840554593,1.1831195840554594,13.406976267230764,16.03
240,BHMBCCMKT01,577,26.14453614,91.73617216,144,car,2.0,6,0,17-10-2016,11:04:00,2016-10-17 11:04:00,11.247833622183709,1.524783362218371,14.471399882637854,17.76
241,BHMBCCMKT01,577,26.14453614,91.73617216,153,car,2.0,6,0,17-10-2016,11:31:00,2016-10-17 11:31:00,11.32582322357019,1.5325823223570194,14.49569686077183,17.64
242,BHMBCCMKT01,577,26.14453614,91.73617216,159,car,2.0,7,0,17-10-2016,12:04:00,2016-10-17 12:04:00,11.377816291161178,1.7377816291161179,15.13497735211909,18.74
243,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,2.0,7,0,17-10-2016,12:31:00,2016-10-17 12:31:00,11.334488734835356,1.7334488734835358,15.12147903093355,18.59
244,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,2.0,6,0,17-10-2016,12:57:00,2016-10-17 12:57:00,11.334488734835356,1.5334488734835356,14.498396525008935,18.06
245,BHMBCCMKT01,577,26.14453614,91.73617216,157,bike,2.0,6,0,17-10-2016,13:31:00,2016-10-17 13:31:00,11.36048526863085,1.4160485268630851,14.132646014165495,17.49
246,BHMBCCMKT01,577,26.14453614,91.73617216,161,car,2.0,3,0,17-10-2016,14:04:00,2016-10-17 14:04:00,11.395147313691508,0.9395147313691509,12.64804665689486,14.96
247,BHMBCCMKT01,577,26.14453614,91.73617216,147,car,2.0,4,0,17-10-2016,14:31:00,2016-10-17 14:31:00,11.273830155979203,1.1273830155979203,13.233333863499954,15.81
248,BHMBCCMKT01,577,26.14453614,91.73617216,133,bike,2.0,4,0,17-10-2016,14:57:00,2016-10-17 14:57:00,11.152512998266898,0.9952512998266898,12.821689060625669,15.19
249,BHMBCCMKT01,577,26.14453614,91.73617216,121,bike,2.0,2,0,17-10-2016,15:31:00,2016-10-17 15:31:00,11.048526863084922,0.5848526863084922,11.543128077931144,13.17
250,BHMBCCMKT01,577,26.14453614,91.73617216,115,car,2.0,1,0,17-10-2016,15:57:00,2016-10-17 15:57:00,10.996533795493935,0.49965337954939343,11.27769709013865,12.73
251,BHMBCCMKT01,577,26.14453614,91.73617216,110,truck,2.0,2,0,17-10-2016,16:28:00,2016-10-17 16:28:00,10.95320623916811,0.8153206239168111,12.261130778432488,14.16
252,BHMBCCMKT01,577,26.14453614,91.73617216,57,bike,2.0,2,0,18-10-2016,08:01:00,2016-10-18 08:01:00,10.493934142114385,0.5293934142114385,11.37034956675621,12.74
253,BHMBCCMKT01,577,26.14453614,91.73617216,60,car,2.0,2,0,18-10-2016,08:28:00,2016-10-18 08:28:00,10.519930675909878,0.651993067590988,11.752298063022302,13.37
254,BHMBCCMKT01,577,26.14453614,91.73617216,72,car,2.0,1,0,18-10-2016,09:01:00,2016-10-18 09:01:00,10.623916811091854,0.46239168110918544,11.16161152794299,12.7
255,BHMBCCMKT01,577,26.14453614,91.73617216,91,bike,2.0,2,0,18-10-2016,09:28:00,2016-10-18 09:28:00,10.788561525129982,0.5588561525129982,11.462138150817893,12.99
256,BHMBCCMKT01,577,26.14453614,91.73617216,145,car,2.0,3,0,18-10-2016,10:01:00,2016-10-18 10:01:00,11.256499133448873,0.9256499133448876,12.604852029101126,14.64
257,BHMBCCMKT01,577,26.14453614,91.73617216,178,car,2.0,2,0,18-10-2016,10:28:00,2016-10-18 10:28:00,11.542461005199307,0.7542461005199308,12.07085844300109,14.07
258,BHMBCCMKT01,577,26.14453614,91.73617216,220,bike,2.0,5,0,18-10-2016,11:01:00,2016-10-18 11:01:00,11.906412478336222,1.2706412478336222,13.679642355178709,16.59
259,BHMBCCMKT01,577,26.14453614,91.73617216,228,car,2.0,5,0,18-10-2016,11:27:00,2016-10-18 11:27:00,11.975736568457538,1.3975736568457542,14.075089172630346,17.15
260,BHMBCCMKT01,577,26.14453614,91.73617216,231,cycle,2.0,7,0,18-10-2016,12:01:00,2016-10-18 12:01:00,12.001733102253032,1.8001733102253037,15.329353177190894,19.07
261,BHMBCCMKT01,577,26.14453614,91.73617216,224,truck,2.0,7,0,18-10-2016,12:27:00,2016-10-18 12:27:00,11.94107452339688,1.9141074523396882,15.684305031085902,19.69
262,BHMBCCMKT01,577,26.14453614,91.73617216,237,truck,2.0,6,0,18-10-2016,13:01:00,2016-10-18 13:01:00,12.05372616984402,1.7253726169844024,15.0963181602437,18.88
263,BHMBCCMKT01,577,26.14453614,91.73617216,227,car,2.0,6,0,18-10-2016,13:28:00,2016-10-18 13:28:00,11.967071057192374,1.5967071057192377,14.695472014317847,18.21
264,BHMBCCMKT01,577,26.14453614,91.73617216,226,bike,2.0,6,0,18-10-2016,13:54:00,2016-10-18 13:54:00,11.95840554592721,1.4758405545927213,14.318922846525972,17.4
265,BHMBCCMKT01,577,26.14453614,91.73617216,200,cycle,2.0,3,0,18-10-2016,14:27:00,2016-10-18 14:27:00,11.733102253032929,0.9733102253032929,12.753333562142085,15.16
266,BHMBCCMKT01,577,26.14453614,91.73617216,165,car,2.0,3,0,18-10-2016,15:01:00,2016-10-18 15:01:00,11.429809358752166,0.9429809358752167,12.658845313843292,14.84
267,BHMBCCMKT01,577,26.14453614,91.73617216,157,cycle,2.0,2,0,18-10-2016,15:27:00,2016-10-18 15:27:00,11.36048526863085,0.736048526863085,12.014165494021814,13.89
268,BHMBCCMKT01,577,26.14453614,91.73617216,149,car,2.0,2,0,18-10-2016,15:55:00,2016-10-18 15:55:00,11.291161178509531,0.7291161178509533,11.992568180124946,13.81
269,BHMBCCMKT01,577,26.14453614,91.73617216,124,car,2.0,2,0,18-10-2016,16:27:00,2016-10-18 16:27:00,11.074523396880416,0.7074523396880417,11.925076574197238,13.69
270,BHMBCCMKT01,577,26.14453614,91.73617216,49,car,2.0,2,0,19-10-2016,08:05:00,2016-10-19 08:05:00,10.424610051993067,0.6424610051993067,11.72260175641411,13.2
271,BHMBCCMKT01,577,26.14453614,91.73617216,51,car,2.0,1,0,19-10-2016,08:25:00,2016-10-19 08:25:00,10.441941074523397,0.4441941074523397,11.104918578963714,12.56
272,BHMBCCMKT01,577,26.14453614,91.73617216,59,car,2.0,2,0,19-10-2016,08:58:00,2016-10-19 08:58:00,10.511265164644714,0.6511265164644715,11.749598398785192,13.35
273,BHMBCCMKT01,577,26.14453614,91.73617216,76,bike,2.0,2,0,19-10-2016,09:32:00,2016-10-19 09:32:00,10.658578856152513,0.5458578856152513,11.421643187261267,13.05
274,BHMBCCMKT01,577,26.14453614,91.73617216,105,car,2.0,2,0,19-10-2016,09:58:00,2016-10-19 09:58:00,10.909878682842288,0.6909878682842288,11.873782953692178,13.65
275,BHMBCCMKT01,577,26.14453614,91.73617216,135,car,2.0,3,0,19-10-2016,10:25:00,2016-10-19 10:25:00,11.169844020797226,0.9169844020797228,12.577855386730041,14.74
276,BHMBCCMKT01,577,26.14453614,91.73617216,156,car,2.0,3,0,19-10-2016,10:59:00,2016-10-19 10:59:00,11.351819757365684,0.9351819757365686,12.634548335709317,14.96
